Anzahl_der_Fahrzeuge,Wochentag_sin,Wochentag_cos,Wochenende,Feiertag,Niederschlag,Sonnenscheindauer,Lufttemperatur
116,0.0,1.0,0,0,0.018769551616266946,0.31690140845070425,0.6470588235294118
30,0.7818314824680298,0.6234898018587336,0,0,0.18873826903023985,0.0,0.5703324808184144
89,0.9749279121818236,-0.2225209339563143,0,1,0.07090719499478625,0.0,0.5780051150895141
136,0.4338837391175582,-0.900968867902419,0,0,0.0,0.3450704225352113,0.5447570332480819
185,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.619718309859155,0.4808184143222507
251,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.4014084507042254,0.46291560102301793
595,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.619718309859155,0.46803069053708446
161,0.0,1.0,0,0,0.0,0.0,0.40920716112531974
447,0.7818314824680298,0.6234898018587336,0,1,0.0,0.5492957746478874,0.47314578005115093
99,0.9749279121818236,-0.2225209339563143,0,0,0.03649635036496351,0.09154929577464789,0.4552429667519182
89,0.4338837391175582,-0.900968867902419,0,0,0.0,0.49295774647887325,0.4501278772378517
121,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.45774647887323944,0.37340153452685426
164,-0.9749279121818236,-0.2225209339563146,1,0,0.14702815432742442,0.035211267605633804,0.554987212276215
46,-0.7818314824680299,0.6234898018587334,1,0,0.0740354535974974,0.0,0.4347826086956522
23,0.0,1.0,0,0,0.002085505735140772,0.05633802816901409,0.3478260869565218
63,0.7818314824680298,0.6234898018587336,0,0,0.002085505735140772,0.4295774647887324,0.3273657289002558
50,0.9749279121818236,-0.2225209339563143,0,0,0.07194994786235663,0.11971830985915494,0.3478260869565218
44,0.4338837391175582,-0.900968867902419,0,0,0.24817518248175185,0.09154929577464789,0.38363171355498726
39,-0.433883739117558,-0.9009688679024191,0,0,0.059436913451511995,0.09154929577464789,0.421994884910486
110,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.18309859154929578,0.370843989769821
224,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.0,0.29667519181585683
34,0.0,1.0,0,0,0.0,0.0,0.3375959079283888
50,0.7818314824680298,0.6234898018587336,0,0,0.0,0.08450704225352113,0.3375959079283888
52,0.9749279121818236,-0.2225209339563143,0,0,0.01981230448383733,0.0,0.46803069053708446
65,0.4338837391175582,-0.900968867902419,0,0,0.001042752867570386,0.18309859154929578,0.4961636828644501
93,-0.433883739117558,-0.9009688679024191,0,0,0.03753910323253389,0.05633802816901409,0.5140664961636829
39,-0.9749279121818236,-0.2225209339563146,1,0,0.08446298227320126,0.0,0.4194373401534527
386,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.471830985915493,0.48593350383631717
88,0.0,1.0,0,0,0.0,0.0,0.6726342710997443
70,0.7818314824680298,0.6234898018587336,0,0,0.0,0.0,0.6342710997442456
95,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.6726342710997443
79,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.5882352941176471
61,-0.433883739117558,-0.9009688679024191,0,0,0.0052137643378519305,0.007042253521126762,0.411764705882353
99,-0.9749279121818236,-0.2225209339563146,1,0,0.045881126173096975,0.0,0.44757033248081846
177,-0.7818314824680299,0.6234898018587334,1,0,0.002085505735140772,0.0,0.4603580562659847
51,0.0,1.0,0,0,0.0,0.0,0.3657289002557545
62,0.7818314824680298,0.6234898018587336,0,0,0.0,0.5422535211267606,0.2276214833759591
52,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5352112676056338,0.2557544757033248
36,0.4338837391175582,-0.900968867902419,0,0,0.0,0.2605633802816902,0.32480818414322254
46,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.45070422535211274,0.27109974424552435
243,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5140845070422535,0.2557544757033248
220,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5140845070422535,0.2327365728900256
54,0.0,1.0,0,0,0.0,0.07042253521126761,0.16368286445012792
143,0.4338837391175582,-0.900968867902419,0,1,0.0,0.5140845070422535,0.24040920716112535
80,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.4014084507042254,0.2583120204603581
134,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5070422535211268,0.26086956521739135
156,-0.7818314824680299,0.6234898018587334,1,0,0.004171011470281543,0.17605633802816903,0.2225063938618926
54,0.0,1.0,0,0,0.0,0.4295774647887324,0.36828644501278773
46,0.7818314824680298,0.6234898018587336,0,0,0.0,0.147887323943662,0.23529411764705885
44,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5,0.26854219948849106
36,0.4338837391175582,-0.900968867902419,0,0,0.0,0.147887323943662,0.1994884910485934
54,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.0,0.2225063938618926
65,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.0,0.17647058823529416
128,-0.7818314824680299,0.6234898018587334,1,0,0.006256517205422316,0.13380281690140844,0.24808184143222511
44,0.0,1.0,0,0,0.0,0.2535211267605634,0.32480818414322254
30,0.7818314824680298,0.6234898018587336,0,0,0.0,0.07746478873239437,0.23529411764705885
26,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.2327365728900256
48,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.21994884910485937
55,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.4295774647887324,0.2838874680306906
162,-0.9749279121818236,-0.2225209339563146,1,0,0.002085505735140772,0.11971830985915494,0.29923273657289007
182,-0.7818314824680299,0.6234898018587334,1,1,0.002085505735140772,0.028169014084507046,0.3938618925831202
363,0.0,1.0,0,1,0.0448383733055266,0.38732394366197187,0.3938618925831202
242,0.7818314824680298,0.6234898018587336,0,0,0.0,0.39436619718309857,0.350383631713555
295,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5,0.26854219948849106
284,0.4338837391175582,-0.900968867902419,0,0,0.0,0.5,0.20716112531969313
179,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.0,0.16112531969309468
154,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.2535211267605634,0.17391304347826092
191,-0.7818314824680299,0.6234898018587334,1,1,0.0,0.0,0.13299232736572894
160,0.0,1.0,0,0,0.012513034410844632,0.3098591549295775,0.13043478260869568
88,0.7818314824680298,0.6234898018587336,0,0,0.0,0.5070422535211268,0.21994884910485937
38,0.9749279121818236,-0.2225209339563143,0,0,0.05318039624608968,0.0,0.2659846547314578
21,0.4338837391175582,-0.900968867902419,0,0,0.03232533889468196,0.007042253521126762,0.2429667519181586
84,-0.433883739117558,-0.9009688679024191,0,1,0.0,0.4014084507042254,0.09718670076726346
40,-0.9749279121818236,-0.2225209339563146,1,0,0.0448383733055266,0.007042253521126762,0.005115089514066529
57,-0.7818314824680299,0.6234898018587334,1,0,0.013555787278415016,0.0,0.17391304347826092
30,0.0,1.0,0,0,0.0,0.5211267605633804,0.1994884910485934
28,0.7818314824680298,0.6234898018587336,0,0,0.013555787278415016,0.007042253521126762,0.15089514066496168
30,0.9749279121818236,-0.2225209339563143,0,0,0.03962460896767467,0.13380281690140844,0.26854219948849106
29,0.4338837391175582,-0.900968867902419,0,0,0.01772679874869656,0.05633802816901409,0.329923273657289
20,-0.433883739117558,-0.9009688679024191,0,0,0.04692387904066737,0.02112676056338028,0.3375959079283888
20,-0.9749279121818236,-0.2225209339563146,1,0,0.045881126173096975,0.0,0.2557544757033248
82,-0.7818314824680299,0.6234898018587334,1,0,0.08446298227320126,0.17605633802816903,0.20204603580562663
20,0.0,1.0,0,0,0.061522419186652764,0.1267605633802817,0.17391304347826092
14,0.7818314824680298,0.6234898018587336,0,0,0.001042752867570386,0.0,0.1150895140664962
38,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5492957746478874,0.040920716112532035
22,0.4338837391175582,-0.900968867902419,0,0,0.0,0.5633802816901409,0.028132992327365797
27,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.0,0.0
51,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.0,0.05882352941176475
70,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.0,0.040920716112532035
19,0.0,1.0,0,0,0.0,0.0,0.04603580562659851
21,0.7818314824680298,0.6234898018587336,0,0,0.0,0.0,0.07416879795396422
21,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.09718670076726346
33,0.4338837391175582,-0.900968867902419,0,0,0.0,0.323943661971831,0.09462915601023023
43,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.5633802816901409,0.18670076726342716
122,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5070422535211268,0.23529411764705885
245,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5845070422535212,0.25063938618925835
44,0.0,1.0,0,0,0.06882168925964546,0.0,0.2583120204603581
17,0.7818314824680298,0.6234898018587336,0,0,0.30969760166840465,0.0,0.360613810741688
38,0.9749279121818236,-0.2225209339563143,0,0,0.03753910323253389,0.06338028169014084,0.40920716112531974
102,0.4338837391175582,-0.900968867902419,0,0,0.0,0.4084507042253521,0.4833759590792839
72,-0.433883739117558,-0.9009688679024191,0,0,0.045881126173096975,0.22535211267605637,0.37340153452685426
176,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.09154929577464789,0.39130434782608703
372,-0.7818314824680299,0.6234898018587334,1,0,0.10323253388946821,0.0,0.38363171355498726
41,0.0,1.0,0,0,0.01042752867570386,0.19718309859154928,0.3478260869565218
71,0.7818314824680298,0.6234898018587336,0,0,0.006256517205422316,0.19014084507042256,0.32480818414322254
39,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.3375959079283888
71,0.4338837391175582,-0.900968867902419,0,0,0.0,0.16901408450704225,0.3222506393861893
89,-0.433883739117558,-0.9009688679024191,0,0,0.001042752867570386,0.16901408450704225,0.3017902813299233
156,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.09859154929577464,0.27109974424552435
333,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.2323943661971831,0.29923273657289007
108,0.0,1.0,0,0,0.0,0.33098591549295775,0.29667519181585683
147,0.7818314824680298,0.6234898018587336,0,0,0.0,0.31690140845070425,0.2429667519181586
198,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.6338028169014085,0.3017902813299233
182,0.4338837391175582,-0.900968867902419,0,0,0.001042752867570386,0.6338028169014085,0.3938618925831202
26,-0.433883739117558,-0.9009688679024191,0,0,0.17309697601668406,0.0,0.38107416879795397
241,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.591549295774648,0.39897698209718674
324,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5422535211267606,0.38107416879795397
88,0.0,1.0,0,0,0.013555787278415016,0.3450704225352113,0.44757033248081846
34,0.7818314824680298,0.6234898018587336,0,0,0.08446298227320126,0.014084507042253523,0.4501278772378517
117,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.44366197183098594,0.5345268542199488
141,0.4338837391175582,-0.900968867902419,0,0,0.003128258602711158,0.48591549295774655,0.5345268542199488
72,-0.433883739117558,-0.9009688679024191,0,0,0.03649635036496351,0.014084507042253523,0.46803069053708446
241,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.647887323943662,0.38874680306905374
378,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.18309859154929578,0.40153452685422
125,0.0,1.0,0,0,0.001042752867570386,0.5563380281690141,0.47058823529411764
57,0.7818314824680298,0.6234898018587336,0,0,0.09176225234619395,0.06338028169014084,0.46291560102301793
77,0.9749279121818236,-0.2225209339563143,0,0,0.12304483837330553,0.035211267605633804,0.421994884910486
55,0.4338837391175582,-0.900968867902419,0,0,0.01772679874869656,0.16901408450704225,0.4603580562659847
162,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.5352112676056338,0.5089514066496164
213,-0.9749279121818236,-0.2225209339563146,1,0,0.1564129301355579,0.4366197183098592,0.659846547314578
375,-0.7818314824680299,0.6234898018587334,1,0,0.11470281543274245,0.4295774647887324,0.4245524296675192
51,0.0,1.0,0,0,0.1543274244004171,0.09154929577464789,0.4168797953964195
25,0.7818314824680298,0.6234898018587336,0,0,0.01981230448383733,0.035211267605633804,0.37340153452685426
70,0.9749279121818236,-0.2225209339563143,0,0,0.24400417101147032,0.3028169014084507,0.3964194373401535
21,0.4338837391175582,-0.900968867902419,0,0,0.27945776850886345,0.0,0.4245524296675192
117,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6267605633802817,0.5012787723785167
352,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5845070422535212,0.4578005115089514
596,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.7323943661971831,0.421994884910486
103,0.0,1.0,0,0,0.0,0.6971830985915494,0.40920716112531974
94,0.7818314824680298,0.6234898018587336,0,0,0.0,0.7464788732394366,0.4833759590792839
155,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.6549295774647889,0.48849104859335046
152,0.4338837391175582,-0.900968867902419,0,0,0.0,0.7535211267605634,0.4961636828644501
159,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6126760563380281,0.5959079283887468
39,-0.9749279121818236,-0.2225209339563146,1,0,0.22419186652763295,0.0,0.5882352941176471
392,-0.7818314824680299,0.6234898018587334,1,1,0.002085505735140772,0.16901408450704225,0.5728900255754477
114,0.0,1.0,0,0,0.0,0.7112676056338029,0.5575447570332481
68,0.7818314824680298,0.6234898018587336,0,0,0.09906152241918667,0.0,0.5242966751918159
45,0.9749279121818236,-0.2225209339563143,0,0,0.020855057351407715,0.0,0.4808184143222507
122,0.4338837391175582,-0.900968867902419,0,0,0.0,0.619718309859155,0.5754475703324808
156,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.19718309859154928,0.5601023017902813
473,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5845070422535212,0.5268542199488492
557,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.02112676056338028,0.4501278772378517
154,0.0,1.0,0,0,0.0,0.795774647887324,0.47314578005115093
160,0.7818314824680298,0.6234898018587336,0,0,0.0,0.7253521126760564,0.5473145780051152
153,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.795774647887324,0.5984654731457801
164,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8028169014084507,0.5933503836317136
168,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.7605633802816902,0.639386189258312
301,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.19014084507042256,0.5601023017902813
651,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.6690140845070423,0.5601023017902813
82,0.0,1.0,0,0,0.03962460896767467,0.5492957746478874,0.6265984654731458
42,0.7818314824680298,0.6234898018587336,0,0,0.10323253388946821,0.0,0.5652173913043479
91,0.9749279121818236,-0.2225209339563143,0,0,0.006256517205422316,0.15492957746478875,0.5242966751918159
61,0.4338837391175582,-0.900968867902419,0,0,0.004171011470281543,0.4366197183098592,0.5140664961636829
114,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.5,0.46803069053708446
285,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.8309859154929579,0.5345268542199488
569,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.8309859154929579,0.618925831202046
295,0.0,1.0,0,0,0.008342022940563087,0.7042253521126761,0.6879795396419438
164,0.7818314824680298,0.6234898018587336,0,0,0.0,0.33098591549295775,0.6496163682864451
321,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.8309859154929579,0.5524296675191817
148,0.4338837391175582,-0.900968867902419,0,0,0.0,0.4084507042253521,0.6214833759590793
377,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6408450704225352,0.5294117647058825
229,-0.9749279121818236,-0.2225209339563146,1,0,0.020855057351407715,0.007042253521126762,0.6010230179028133
70,-0.7818314824680299,0.6234898018587334,1,0,0.37330552659019817,0.0,0.46291560102301793
269,0.0,1.0,0,0,0.17831074035453598,0.06338028169014084,0.44501278772378516
38,0.7818314824680298,0.6234898018587336,0,0,0.11261730969760167,0.14084507042253522,0.36828644501278773
67,0.9749279121818236,-0.2225209339563143,0,0,0.003128258602711158,0.38732394366197187,0.36828644501278773
102,0.4338837391175582,-0.900968867902419,0,0,0.0,0.7746478873239437,0.3273657289002558
145,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.8732394366197184,0.4245524296675192
280,-0.9749279121818236,-0.2225209339563146,1,0,0.020855057351407715,0.5633802816901409,0.4961636828644501
562,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.6619718309859155,0.4808184143222507
163,0.0,1.0,0,0,0.0,0.823943661971831,0.49104859335038364
101,0.7818314824680298,0.6234898018587336,0,0,0.01981230448383733,0.1619718309859155,0.5959079283887468
43,0.9749279121818236,-0.2225209339563143,0,0,0.12200208550573514,0.0,0.42966751918158574
43,0.4338837391175582,-0.900968867902419,0,0,0.15328467153284672,0.0,0.37340153452685426
31,-0.433883739117558,-0.9009688679024191,0,0,0.15537017726798752,0.0,0.31457800511508954
248,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.9014084507042255,0.4245524296675192
695,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9014084507042255,0.5319693094629157
99,0.0,1.0,0,1,0.10636079249217936,0.007042253521126762,0.5447570332480819
67,0.7818314824680298,0.6234898018587336,0,0,0.003128258602711158,0.5985915492957746,0.5370843989769821
88,0.9749279121818236,-0.2225209339563143,0,0,0.06569343065693431,0.47887323943661975,0.5677749360613811
56,0.4338837391175582,-0.900968867902419,0,0,0.021897810218978103,0.11267605633802819,0.5268542199488492
129,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.852112676056338,0.5933503836317136
178,-0.9749279121818236,-0.2225209339563146,1,0,0.10323253388946821,0.17605633802816903,0.6291560102301791
156,-0.7818314824680299,0.6234898018587334,1,0,0.09280500521376435,0.0,0.5421994884910486
40,0.0,1.0,0,0,0.12095933263816477,0.0,0.5268542199488492
97,0.7818314824680298,0.6234898018587336,0,0,0.0,0.471830985915493,0.5191815856777494
182,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9295774647887324,0.5396419437340154
106,0.4338837391175582,-0.900968867902419,0,0,0.003128258602711158,0.471830985915493,0.6982097186700768
111,-0.433883739117558,-0.9009688679024191,0,0,0.03649635036496351,0.3732394366197183,0.710997442455243
223,-0.9749279121818236,-0.2225209339563146,1,0,0.09489051094890512,0.5422535211267606,0.7058823529411765
454,-0.7818314824680299,0.6234898018587334,1,0,0.09489051094890512,0.2887323943661972,0.680306905370844
118,0.0,1.0,0,0,0.0,0.5140845070422535,0.6572890025575449
117,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9577464788732395,0.6879795396419438
182,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9577464788732395,0.731457800511509
122,0.4338837391175582,-0.900968867902419,0,0,0.0,0.6549295774647889,0.8005115089514068
62,-0.433883739117558,-0.9009688679024191,0,0,0.059436913451511995,0.07746478873239437,0.6624040920716112
181,-0.9749279121818236,-0.2225209339563146,1,0,0.003128258602711158,0.4084507042253521,0.5217391304347827
547,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.7323943661971831,0.6496163682864451
130,0.0,1.0,0,0,0.0,0.9295774647887324,0.670076726342711
104,0.7818314824680298,0.6234898018587336,0,0,0.0,0.6971830985915494,0.7723785166240409
99,0.9749279121818236,-0.2225209339563143,0,0,0.004171011470281543,0.5563380281690141,0.7570332480818415
562,0.4338837391175582,-0.900968867902419,0,0,0.0,0.9154929577464789,0.7135549872122763
250,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9647887323943662,0.7237851662404092
243,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.9647887323943662,0.7800511508951407
294,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9647887323943662,0.8491048593350383
77,0.0,1.0,0,0,0.03232533889468196,0.8873239436619719,0.8593350383631715
113,0.7818314824680298,0.6234898018587336,0,0,0.023983315954118876,0.7816901408450704,0.8260869565217392
101,0.9749279121818236,-0.2225209339563143,0,0,0.0740354535974974,0.7323943661971831,0.8158567774936063
87,0.4338837391175582,-0.900968867902419,0,0,0.0,0.5492957746478874,0.7774936061381075
100,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.7323943661971831,0.7774936061381075
176,-0.9749279121818236,-0.2225209339563146,1,0,0.11366006256517207,0.767605633802817,0.8107416879795397
395,-0.7818314824680299,0.6234898018587334,1,0,0.08863399374348281,0.35211267605633806,0.7570332480818415
458,0.0,1.0,0,0,0.03336809176225235,0.2112676056338028,0.6982097186700768
46,0.7818314824680298,0.6234898018587336,0,0,0.19395203336809178,0.02112676056338028,0.6419437340153453
114,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.6549295774647889,0.6265984654731458
112,0.4338837391175582,-0.900968867902419,0,0,0.0,0.9929577464788732,0.659846547314578
182,-0.433883739117558,-0.9009688679024191,0,0,0.0052137643378519305,0.3802816901408451,0.7161125319693095
242,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.8732394366197184,0.7570332480818415
291,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9577464788732395,0.8235294117647058
113,0.0,1.0,0,0,0.002085505735140772,0.2887323943661972,0.8670076726342713
120,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9084507042253522,0.8414322250639388
139,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.3450704225352113,0.8184143222506395
271,0.4338837391175582,-0.900968867902419,0,0,0.06360792492179354,0.8028169014084507,0.8593350383631715
199,-0.433883739117558,-0.9009688679024191,0,0,0.003128258602711158,0.24647887323943662,0.8312020460358056
239,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.8169014084507042,0.7468030690537084
321,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9929577464788732,0.7698209718670077
99,0.0,1.0,0,0,0.0,0.9859154929577465,0.8260869565217392
91,0.7818314824680298,0.6234898018587336,0,0,0.0,0.8802816901408451,0.9309462915601023
100,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.8732394366197184,0.9335038363171355
82,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8309859154929579,0.948849104859335
130,-0.433883739117558,-0.9009688679024191,0,0,0.003128258602711158,0.4647887323943662,0.9693094629156012
217,-0.9749279121818236,-0.2225209339563146,1,0,0.07612095933263817,0.2323943661971831,0.8900255754475703
325,-0.7818314824680299,0.6234898018587334,1,0,0.05005213764337853,0.19014084507042256,0.8005115089514068
81,0.0,1.0,0,0,0.040667361835245046,0.8943661971830986,0.843989769820972
119,0.7818314824680298,0.6234898018587336,0,0,0.08029197080291971,0.4295774647887324,0.8286445012787724
131,0.9749279121818236,-0.2225209339563143,0,0,0.15954118873826903,0.17605633802816903,0.7877237851662404
90,0.4338837391175582,-0.900968867902419,0,0,0.1386861313868613,0.33098591549295775,0.7468030690537084
145,-0.433883739117558,-0.9009688679024191,0,0,0.021897810218978103,0.6901408450704226,0.6956521739130435
251,-0.9749279121818236,-0.2225209339563146,1,0,0.013555787278415016,0.2323943661971831,0.70076726342711
288,-0.7818314824680299,0.6234898018587334,1,0,0.03336809176225235,0.0,0.6624040920716112
130,0.0,1.0,0,0,0.011470281543274246,0.6056338028169014,0.7416879795396419
67,0.7818314824680298,0.6234898018587336,0,0,0.0,0.943661971830986,0.7723785166240409
178,0.0,1.0,0,0,0.18248175182481752,0.2183098591549296,0.8286445012787724
198,0.7818314824680298,0.6234898018587336,0,0,0.08550573514077164,0.47887323943661975,0.7647058823529413
242,0.9749279121818236,-0.2225209339563143,0,0,0.08029197080291971,0.45774647887323944,0.8184143222506395
253,0.4338837391175582,-0.900968867902419,0,0,0.040667361835245046,0.7323943661971831,0.7800511508951407
140,-0.433883739117558,-0.9009688679024191,0,0,0.10114702815432743,0.035211267605633804,0.7212276214833759
289,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.35915492957746475,0.7135549872122763
482,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9084507042253522,0.7135549872122763
160,0.0,1.0,0,0,0.0,0.943661971830986,0.7902813299232738
163,0.7818314824680298,0.6234898018587336,0,0,0.006256517205422316,0.7253521126760564,0.8491048593350383
149,0.9749279121818236,-0.2225209339563143,0,0,0.191866527632951,0.6619718309859155,0.8746803069053708
174,0.4338837391175582,-0.900968867902419,0,0,0.03649635036496351,0.5211267605633804,0.792838874680307
213,-0.433883739117558,-0.9009688679024191,0,0,0.08550573514077164,0.7464788732394366,0.8260869565217392
254,-0.9749279121818236,-0.2225209339563146,1,0,0.08550573514077164,0.7535211267605634,0.8414322250639388
536,-0.7818314824680299,0.6234898018587334,1,0,0.02502606882168926,0.06338028169014084,0.7826086956521741
96,0.0,1.0,0,0,0.27424400417101147,0.05633802816901409,0.7058823529411765
89,0.7818314824680298,0.6234898018587336,0,0,0.3159541188738269,0.007042253521126762,0.618925831202046
81,0.9749279121818236,-0.2225209339563143,0,0,0.11261730969760167,0.07746478873239437,0.6342710997442456
238,0.4338837391175582,-0.900968867902419,0,0,0.05005213764337853,0.14084507042253522,0.6956521739130435
163,-0.433883739117558,-0.9009688679024191,0,0,0.035453597497393116,0.18309859154929578,0.7442455242966752
264,-0.9749279121818236,-0.2225209339563146,1,0,0.021897810218978103,0.8732394366197184,0.7672634271099745
322,-0.7818314824680299,0.6234898018587334,1,0,0.001042752867570386,0.5563380281690141,0.8874680306905371
240,0.0,1.0,0,0,0.0,0.49295774647887325,0.8644501278772379
171,0.7818314824680298,0.6234898018587336,0,0,0.023983315954118876,0.7394366197183099,0.9744245524296675
240,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.852112676056338,0.884910485933504
213,0.4338837391175582,-0.900968867902419,0,0,0.0,0.6830985915492958,0.9309462915601023
220,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.4225352112676056,0.9002557544757033
210,-0.9749279121818236,-0.2225209339563146,1,0,0.0740354535974974,0.7394366197183099,0.8593350383631715
353,-0.7818314824680299,0.6234898018587334,1,0,0.023983315954118876,0.05633802816901409,0.8081841432225065
249,0.0,1.0,0,0,0.0,0.9225352112676056,0.7416879795396419
189,0.7818314824680298,0.6234898018587336,0,0,0.3409801876955162,0.2676056338028169,0.7468030690537084
337,0.9749279121818236,-0.2225209339563143,0,0,0.003128258602711158,0.3450704225352113,0.7442455242966752
166,0.4338837391175582,-0.900968867902419,0,0,0.08550573514077164,0.0,0.6828644501278772
137,-0.433883739117558,-0.9009688679024191,0,0,0.059436913451511995,0.0,0.5933503836317136
257,-0.9749279121818236,-0.2225209339563146,1,0,0.021897810218978103,0.17605633802816903,0.6726342710997443
539,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.823943661971831,0.7416879795396419
244,0.0,1.0,0,0,0.0,0.8873239436619719,0.7672634271099745
316,0.7818314824680298,0.6234898018587336,0,1,0.10323253388946821,0.8098591549295775,0.8363171355498722
233,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5422535211267606,0.8235294117647058
229,0.4338837391175582,-0.900968867902419,0,0,0.0,0.7816901408450704,0.8363171355498722
182,-0.433883739117558,-0.9009688679024191,0,0,0.15119916579770595,0.7253521126760564,0.884910485933504
201,-0.9749279121818236,-0.2225209339563146,1,0,0.03128258602711158,0.1056338028169014,0.751918158567775
565,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.7112676056338029,0.6982097186700768
239,0.0,1.0,0,0,0.0,0.07042253521126761,0.6521739130434783
226,0.7818314824680298,0.6234898018587336,0,0,0.0,0.647887323943662,0.7493606138107417
271,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.6619718309859155,0.792838874680307
164,0.4338837391175582,-0.900968867902419,0,0,0.040667361835245046,0.676056338028169,0.8235294117647058
